video_name,collector_name,material,full_path,duration,download_link
2022-10-27_10-44-42-5510_Subway+grate.MOV,Jonathan,subway_grate,10_3_2023_all_data/data/user_data/Jonathan/2022-10-27_10-44-42-5510_Subway+grate.MOV,5.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-44-42-5510_Subway+grate.mp4
2022-11-10_7-42-05-3440_cellar+door.MOV,Jonathan,cellar_door,10_3_2023_all_data/data/user_data/Jonathan/2022-11-10_7-42-05-3440_cellar+door.MOV,62.52,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-10_7-42-05-3440_cellar+door.mp4
2022-11-17_11-30-52-8410_Metal.MOV,Jonathan,metal,10_3_2023_all_data/data/user_data/Jonathan/2022-11-17_11-30-52-8410_Metal.MOV,36.29,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-30-52-8410_Metal.mp4
2022-11-10_7-48-50-5510_Tactile.MOV,Jonathan,tactile,10_3_2023_all_data/data/user_data/Jonathan/2022-11-10_7-48-50-5510_Tactile.MOV,74.67,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-10_7-48-50-5510_Tactile.mp4
2022-10-27_10-43-32-5170_concret+tactile.MOV,Jonathan,concret_tactile,10_3_2023_all_data/data/user_data/Jonathan/2022-10-27_10-43-32-5170_concret+tactile.MOV,31.69,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-43-32-5170_concret+tactile.mp4
2022-11-17_11-20-16-2030_Manhole.MOV,Jonathan,manhole,10_3_2023_all_data/data/user_data/Jonathan/2022-11-17_11-20-16-2030_Manhole.MOV,31.63,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-17_11-20-16-2030_Manhole.mp4
2022-11-10_8-01-39-4580_Asphalt.MOV,Jonathan,asphalt,10_3_2023_all_data/data/user_data/Jonathan/2022-11-10_8-01-39-4580_Asphalt.MOV,85.93,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-10_8-01-39-4580_Asphalt.mp4
2022-11-14_13-52-03-1870_Concrete.MOV,Nabeel Ahmed,concrete,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-52-03-1870_Concrete.MOV,22.34,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-52-03-1870_Concrete.mp4
2022-11-14_14-14-43-7660_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-14-43-7660_cellar+door.MOV,22.48,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-14-43-7660_cellar+door.mp4
2022-11-14_14-19-16-7650_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-19-16-7650_Subway+grate.MOV,25.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-19-16-7650_Subway+grate.mp4
2022-10-27_10-06-00-5210_Brick.MOV,Nabeel Ahmed,brick,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-06-00-5210_Brick.MOV,34.24,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-06-00-5210_Brick.mp4
2022-10-27_10-58-22-0540_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-58-22-0540_cellar+door.MOV,33.4,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-58-22-0540_cellar+door.mp4
2022-11-14_14-12-02-2340_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-12-02-2340_cellar+door.MOV,22.45,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-12-02-2340_cellar+door.mp4
2022-11-14_13-58-21-0100_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-58-21-0100_Subway+grate.MOV,23.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-58-21-0100_Subway+grate.mp4
2022-10-27_10-15-46-8090_Manhole.MOV,Nabeel Ahmed,manhole,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-15-46-8090_Manhole.MOV,34.3,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-15-46-8090_Manhole.mp4
2022-11-14_13-53-06-7930_Concrete.MOV,Nabeel Ahmed,concrete,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-53-06-7930_Concrete.MOV,22.0,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-53-06-7930_Concrete.mp4
2022-11-14_14-14-04-6690_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-14-04-6690_cellar+door.MOV,22.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-14-04-6690_cellar+door.mp4
2022-10-27_10-39-44-9320_Concrete.MOV,Nabeel Ahmed,concrete,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-39-44-9320_Concrete.MOV,38.4,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-39-44-9320_Concrete.mp4
2022-11-14_14-08-55-3880_Asphalt.MOV,Nabeel Ahmed,asphalt,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-08-55-3880_Asphalt.MOV,22.13,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-08-55-3880_Asphalt.mp4
2022-10-27_10-52-53-9030_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-52-53-9030_cellar+door.MOV,33.88,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-52-53-9030_cellar+door.mp4
2022-10-27_10-21-37-5210_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-21-37-5210_Subway+grate.MOV,39.97,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-21-37-5210_Subway+grate.mp4
2022-10-27_11-01-14-2780_Concrete.MOV,Nabeel Ahmed,concrete,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_11-01-14-2780_Concrete.MOV,31.84,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_11-01-14-2780_Concrete.mp4
2022-11-14_14-04-27-1900_concrete+tactile.MOV,Nabeel Ahmed,concrete_tactile,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-04-27-1900_concrete+tactile.MOV,24.04,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-04-27-1900_concrete+tactile.mp4
2022-10-27_10-59-26-7110_Metal.MOV,Nabeel Ahmed,metal,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-59-26-7110_Metal.MOV,38.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-59-26-7110_Metal.mp4
2022-11-14_13-37-58-0320_Manhole.MOV,Nabeel Ahmed,manhole,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-37-58-0320_Manhole.MOV,21.7,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-37-58-0320_Manhole.mp4
2022-11-14_14-21-19-7890_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-21-19-7890_cellar+door.MOV,25.97,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-21-19-7890_cellar+door.mp4
2022-10-27_10-27-59-3820_Manhole.MOV,Nabeel Ahmed,manhole,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-27-59-3820_Manhole.MOV,49.87,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-27-59-3820_Manhole.mp4
2022-11-14_14-20-44-3870_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-20-44-3870_cellar+door.MOV,22.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-20-44-3870_cellar+door.mp4
2022-11-14_14-16-45-3870_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-16-45-3870_cellar+door.MOV,23.87,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-16-45-3870_cellar+door.mp4
2022-11-14_14-03-10-1350_Manhole.MOV,Nabeel Ahmed,manhole,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-03-10-1350_Manhole.MOV,26.91,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-03-10-1350_Manhole.mp4
2022-10-27_11-02-22-9640_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_11-02-22-9640_Subway+grate.MOV,34.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_11-02-22-9640_Subway+grate.mp4
2022-10-27_10-02-53-3800_Tactile.MOV,Nabeel Ahmed,tactile,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-02-53-3800_Tactile.MOV,28.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-02-53-3800_Tactile.mp4
2022-10-27_10-00-30-4380_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-00-30-4380_Subway+grate.MOV,32.24,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-00-30-4380_Subway+grate.mp4
2022-10-27_10-51-16-8790_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-51-16-8790_cellar+door.MOV,38.05,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-51-16-8790_cellar+door.mp4
2022-11-14_14-13-27-1860_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-13-27-1860_cellar+door.MOV,21.9,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-13-27-1860_cellar+door.mp4
2022-11-14_13-59-20-3450_Asphalt.MOV,Nabeel Ahmed,asphalt,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-59-20-3450_Asphalt.MOV,22.93,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-59-20-3450_Asphalt.mp4
2022-10-27_10-36-48-0130_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-36-48-0130_Subway+grate.MOV,33.0,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-36-48-0130_Subway+grate.mp4
2022-10-27_10-35-42-5100_Concrete.MOV,Nabeel Ahmed,concrete,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-35-42-5100_Concrete.MOV,33.74,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-35-42-5100_Concrete.mp4
2022-11-14_13-56-12-6330_concrete+tactile.MOV,Nabeel Ahmed,concrete_tactile,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-56-12-6330_concrete+tactile.MOV,22.3,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-56-12-6330_concrete+tactile.mp4
2022-10-27_10-30-42-3810_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-30-42-3810_Subway+grate.MOV,37.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-30-42-3810_Subway+grate.mp4
2022-10-27_10-49-14-4640_Subway+grate.MOV,Nabeel Ahmed,subway_grate,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-49-14-4640_Subway+grate.MOV,33.46,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-49-14-4640_Subway+grate.mp4
2022-11-14_13-48-25-2370_Manhole.MOV,Nabeel Ahmed,manhole,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-48-25-2370_Manhole.MOV,30.04,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-48-25-2370_Manhole.mp4
2022-10-27_10-01-33-7240_Manhole.MOV,Nabeel Ahmed,manhole,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-01-33-7240_Manhole.MOV,22.4,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-01-33-7240_Manhole.mp4
2022-11-14_14-12-48-3350_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-12-48-3350_cellar+door.MOV,22.16,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-12-48-3350_cellar+door.mp4
2022-11-14_13-53-59-1360_Tactile.MOV,Nabeel Ahmed,tactile,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-53-59-1360_Tactile.MOV,22.84,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-53-59-1360_Tactile.mp4
2022-10-27_10-55-19-3610_Asphalt.MOV,Nabeel Ahmed,asphalt,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-55-19-3610_Asphalt.MOV,34.28,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-55-19-3610_Asphalt.mp4
2022-11-14_13-38-56-0820_Manhole.MOV,Nabeel Ahmed,manhole,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_13-38-56-0820_Manhole.MOV,30.84,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_13-38-56-0820_Manhole.mp4
2022-10-27_10-41-48-1650_concret+tactile.MOV,Nabeel Ahmed,concret_tactile,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-41-48-1650_concret+tactile.MOV,32.3,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-41-48-1650_concret+tactile.mp4
2022-10-27_10-53-49-7050_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-53-49-7050_cellar+door.MOV,35.67,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-53-49-7050_cellar+door.mp4
2022-10-27_10-13-33-2920_concret+tactile.MOV,Nabeel Ahmed,concret_tactile,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-10-27_10-13-33-2920_concret+tactile.MOV,31.7,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-10-27_10-13-33-2920_concret+tactile.mp4
2022-11-14_14-22-01-6300_cellar+door.MOV,Nabeel Ahmed,cellar_door,10_3_2023_all_data/data/user_data/Nabeel Ahmed/2022-11-14_14-22-01-6300_cellar+door.MOV,22.63,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-14_14-22-01-6300_cellar+door.mp4
0_2023-04-27_15-17-17-2210_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-17-17-2210_Brick.MOV,41.84,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-17-17-2210_Brick.mp4
0_2023-04-27_15-25-16-4370_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-25-16-4370_Brick.MOV,41.64,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-25-16-4370_Brick.mp4
0_2023-04-27_15-21-27-3010_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-21-27-3010_Brick.MOV,41.2,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-21-27-3010_Brick.mp4
0_2023-04-27_14-59-07-6510_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_14-59-07-6510_Brick.MOV,42.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_14-59-07-6510_Brick.mp4
0_2023-04-27_15-59-28-9270_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-59-28-9270_Cellar+door.MOV,41.44,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-59-28-9270_Cellar+door.mp4
0_2023-04-27_15-44-39-1630_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-44-39-1630_Metal.MOV,41.94,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-44-39-1630_Metal.mp4
0_2023-04-27_14-47-52-0660_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_14-47-52-0660_Metal.MOV,41.8,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_14-47-52-0660_Metal.mp4
0_2023-04-27_16-05-25-2690_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_16-05-25-2690_Cellar+door.MOV,41.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_16-05-25-2690_Cellar+door.mp4
0_2023-04-27_15-05-38-1980_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-05-38-1980_Metal.MOV,43.44,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-05-38-1980_Metal.mp4
0_2023-04-27_16-15-49-8160_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_16-15-49-8160_Cellar+door.MOV,40.67,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_16-15-49-8160_Cellar+door.mp4
0_2023-04-27_16-11-39-1890_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_16-11-39-1890_Metal.MOV,41.8,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_16-11-39-1890_Metal.mp4
0_2023-04-27_15-19-58-1420_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-19-58-1420_Brick.MOV,42.14,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-19-58-1420_Brick.mp4
0_2023-04-27_15-22-56-3220_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-22-56-3220_Brick.MOV,41.84,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-22-56-3220_Brick.mp4
0_2023-04-27_14-57-28-1650_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_14-57-28-1650_Metal.MOV,42.17,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_14-57-28-1650_Metal.mp4
0_2023-04-27_15-08-21-1960_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-08-21-1960_Metal.MOV,41.67,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-08-21-1960_Metal.mp4
0_2023-04-27_15-43-21-6060_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-43-21-6060_Metal.MOV,41.24,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-43-21-6060_Metal.mp4
0_2023-04-27_15-13-57-9900_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-13-57-9900_Metal.MOV,42.14,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-13-57-9900_Metal.mp4
0_2023-04-27_15-04-40-5590_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-04-40-5590_Metal.MOV,42.1,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-04-40-5590_Metal.mp4
0_2023-04-27_15-18-59-0420_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-18-59-0420_Brick.MOV,42.54,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-18-59-0420_Brick.mp4
0_2023-04-27_15-53-35-5380_Asphalt.MOV,JH_data_2,asphalt,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-53-35-5380_Asphalt.MOV,41.37,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-53-35-5380_Asphalt.mp4
0_2023-04-27_15-42-23-8340_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-42-23-8340_Metal.MOV,41.51,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-42-23-8340_Metal.mp4
0_2023-04-27_14-52-00-1290_Asphalt.MOV,JH_data_2,asphalt,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_14-52-00-1290_Asphalt.MOV,41.97,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_14-52-00-1290_Asphalt.mp4
0_2023-04-27_15-40-24-7470_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-40-24-7470_Brick.MOV,40.34,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-40-24-7470_Brick.mp4
0_2023-04-27_14-56-16-4140_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_14-56-16-4140_Brick.MOV,42.91,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_14-56-16-4140_Brick.mp4
0_2023-04-27_15-38-33-7770_Asphalt.MOV,JH_data_2,asphalt,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-38-33-7770_Asphalt.MOV,41.57,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-38-33-7770_Asphalt.mp4
0_2023-04-27_15-24-19-3720_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-24-19-3720_Brick.MOV,41.6,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-24-19-3720_Brick.mp4
0_2023-04-27_15-03-42-3350_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-03-42-3350_Metal.MOV,42.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-03-42-3350_Metal.mp4
0_2023-04-27_15-51-37-3690_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-51-37-3690_Brick.MOV,41.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-51-37-3690_Brick.mp4
0_2023-04-27_15-31-28-3110_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-31-28-3110_Metal.MOV,41.54,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-31-28-3110_Metal.mp4
0_2023-04-27_15-49-25-9070_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-49-25-9070_Metal.MOV,41.27,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-49-25-9070_Metal.mp4
0_2023-04-27_16-03-24-7160_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_16-03-24-7160_Cellar+door.MOV,41.54,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_16-03-24-7160_Cellar+door.mp4
0_2023-04-27_15-12-40-8880_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-12-40-8880_Metal.MOV,41.67,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-12-40-8880_Metal.mp4
0_2023-04-27_16-00-43-6680_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_16-00-43-6680_Cellar+door.MOV,42.07,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_16-00-43-6680_Cellar+door.mp4
0_2023-04-27_15-32-57-1980_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-32-57-1980_Cellar+door.MOV,40.87,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-32-57-1980_Cellar+door.mp4
0_2023-04-27_15-45-39-9870_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-45-39-9870_Metal.MOV,41.3,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-45-39-9870_Metal.mp4
0_2023-04-27_16-06-46-2630_Metal.MOV,JH_data_2,metal,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_16-06-46-2630_Metal.MOV,41.94,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_16-06-46-2630_Metal.mp4
0_2023-04-27_16-14-38-2720_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_16-14-38-2720_Cellar+door.MOV,41.44,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_16-14-38-2720_Cellar+door.mp4
0_2023-04-27_15-00-33-3810_Cellar+door.MOV,JH_data_2,cellar_door,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-00-33-3810_Cellar+door.MOV,42.1,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-00-33-3810_Cellar+door.mp4
0_2023-04-27_15-27-09-8180_Brick.MOV,JH_data_2,brick,10_3_2023_all_data/data/user_data/JH_data_2/0_2023-04-27_15-27-09-8180_Brick.MOV,40.97,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/0_2023-04-27_15-27-09-8180_Brick.mp4
2022-11-03_9-45-35-8530_Tactile.MOV,jiawei-ccny,tactile,10_3_2023_all_data/data/user_data/jiawei-ccny/2022-11-03_9-45-35-8530_Tactile.MOV,12.1,https://storage.googleapis.com/labelbox-sidewalk-legacy-data-static/2022-11-03_9-45-35-8530_Tactile.mp4
